"id","district_id","name","created_at","updated_at"
"243","15","Mwalawoyera","2019-02-12 07:06:15","2019-02-12 07:06:15"
"244","15","Bilira","2019-02-12 07:06:15","2019-02-12 07:06:15"
"245","15","Dzunje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"246","15","Livilidzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"247","15","Likudzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"248","15","Ntonda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"249","15","Njolomole","2019-02-12 07:06:15","2019-02-12 07:06:15"
"250","15","Lizulu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"251","15","Gomani Chikuse","2019-02-12 07:06:15","2019-02-12 07:06:15"
"252","15","Tsangano","2019-02-12 07:06:15","2019-02-12 07:06:15"
"253","16","Makanjira North","2019-02-12 07:06:15","2019-02-12 07:06:15"
"254","16","Makanjira South","2019-02-12 07:06:15","2019-02-12 07:06:15"
"255","16","Malindi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"256","16","Mikongo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"257","16","Maiwa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"258","16","Masanje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"259","16","Katuli North","2019-02-12 07:06:15","2019-02-12 07:06:15"
"260","16","Katuli South","2019-02-12 07:06:15","2019-02-12 07:06:15"
"261","16","Nlimba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"262","16","Chipunga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"263","16","Chilipa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"264","16","Katemba-Mtimabi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"265","16","Koche","2019-02-12 07:06:15","2019-02-12 07:06:15"
"266","16","Thundu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"267","16","Mtumbwasi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"268","16","Mwasa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"269","16","Chigawe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"270","16","Chikole","2019-02-12 07:06:15","2019-02-12 07:06:15"
"271","16","Kalungu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"272","16","Mikomwa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"273","16","Nkanamwano","2019-02-12 07:06:15","2019-02-12 07:06:15"
"274","16","Msikisi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"275","16","Msukamwere","2019-02-12 07:06:15","2019-02-12 07:06:15"
"276","16","Ndege","2019-02-12 07:06:15","2019-02-12 07:06:15"
"277","16","Nkungulu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"278","16","Mpale","2019-02-12 07:06:15","2019-02-12 07:06:15"
"279","16","Mvumba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"280","16","Malembo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"281","16","Monkey Bay","2019-02-12 07:06:15","2019-02-12 07:06:15"
"282","16","Nkope","2019-02-12 07:06:15","2019-02-12 07:06:15"
"283","16","Namavi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"284","16","Mbwazi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"285","16","Majuni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"286","16","Mandimba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"287","17","Shire","2019-02-12 07:06:15","2019-02-12 07:06:15"
"288","17","Nkhonde","2019-02-12 07:06:15","2019-02-12 07:06:15"
"289","17","Bwaila","2019-02-12 07:06:15","2019-02-12 07:06:15"
"290","17","Liwawadzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"291","17","Liviridzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"292","17","Mulunguzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"293","17","Utale","2019-02-12 07:06:15","2019-02-12 07:06:15"
"294","17","Chimwalire","2019-02-12 07:06:15","2019-02-12 07:06:15"
"295","18","Nyambi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"296","18","Mpiri","2019-02-12 07:06:15","2019-02-12 07:06:15"
"297","18","Nsanama","2019-02-12 07:06:15","2019-02-12 07:06:15"
"298","18","Mbonechera","2019-02-12 07:06:15","2019-02-12 07:06:15"
"299","18","Mlomba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"300","18","Kanjuli","2019-02-12 07:06:15","2019-02-12 07:06:15"
"301","18","Kawinga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"302","18","Nkoola","2019-02-12 07:06:15","2019-02-12 07:06:15"
"303","18","Mposa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"304","18","Chamba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"305","18","Chinguni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"306","18","Lisanjala","2019-02-12 07:06:15","2019-02-12 07:06:15"
"307","18","Chikweo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"308","18","Ngokwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"309","19","Naisi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"310","19","Songani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"311","19","Chikomwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"312","19","Chimwalira","2019-02-12 07:06:15","2019-02-12 07:06:15"
"313","19","Linthipe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"314","19","Chingale","2019-02-12 07:06:15","2019-02-12 07:06:15"
"315","19","Nswaswa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"316","19","Namilongo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"317","19","Mtungulutsi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"318","19","Chisenjere","2019-02-12 07:06:15","2019-02-12 07:06:15"
"319","19","Lifani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"320","19","Naming'azi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"321","19","Chanda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"322","19","Ulumba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"323","19","Mbindi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"324","19","Chiphoola","2019-02-12 07:06:15","2019-02-12 07:06:15"
"325","19","Chilwa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"326","19","Matiya","2019-02-12 07:06:15","2019-02-12 07:06:15"
"327","19","Masongola","2019-02-12 07:06:15","2019-02-12 07:06:15"
"328","19","Chinamwali","2019-02-12 07:06:15","2019-02-12 07:06:15"
"329","19","Chirunga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"330","19","Central","2019-02-12 07:06:15","2019-02-12 07:06:15"
"331","19","Likangala","2019-02-12 07:06:15","2019-02-12 07:06:15"
"332","19","Chambo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"333","19","Sadzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"334","19","Mbedza","2019-02-12 07:06:15","2019-02-12 07:06:15"
"335","19","Mtiya","2019-02-12 07:06:15","2019-02-12 07:06:15"
"336","19","Mpira","2019-02-12 07:06:15","2019-02-12 07:06:15"
"337","20","Mitumbira","2019-02-12 07:06:15","2019-02-12 07:06:15"
"338","20","Chikowa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"339","20","Mombezi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"340","20","Nguludi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"341","20","Nangalukutiche","2019-02-12 07:06:15","2019-02-12 07:06:15"
"342","20","Ntayamwana","2019-02-12 07:06:15","2019-02-12 07:06:15"
"343","20","Mwanje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"344","20","Thumbwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"345","20","Mulombozi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"346","20","Lirangwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"347","21","Chikwembere","2019-02-12 07:06:15","2019-02-12 07:06:15"
"348","21","Linjidzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"349","21","Matindi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"350","21","Lunzu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"351","21","Chilaweni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"352","21","Mudi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"353","21","Mpemba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"354","21","Soche","2019-02-12 07:06:15","2019-02-12 07:06:15"
"355","21","Chilangoma","2019-02-12 07:06:15","2019-02-12 07:06:15"
"356","21","Chikowa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"357","21","Namalimwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"358","21","Ndirande Matope","2019-02-12 07:06:15","2019-02-12 07:06:15"
"359","21","Ndirande Gamulani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"360","21","Ndirande Makata","2019-02-12 07:06:15","2019-02-12 07:06:15"
"361","21","Nyambadwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"362","21","Soche East","2019-02-12 07:06:15","2019-02-12 07:06:15"
"363","21","Soche West","2019-02-12 07:06:15","2019-02-12 07:06:15"
"364","21","Green Corner","2019-02-12 07:06:15","2019-02-12 07:06:15"
"365","21","Blantyre South","2019-02-12 07:06:15","2019-02-12 07:06:15"
"366","21","Naotcha","2019-02-12 07:06:15","2019-02-12 07:06:15"
"367","21","Mapanga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"368","21","Nkolokoti","2019-02-12 07:06:15","2019-02-12 07:06:15"
"369","21","Limbe Central","2019-02-12 07:06:15","2019-02-12 07:06:15"
"370","21","Bangwe Nthandizi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"371","21","Mzedi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"372","21","Bangwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"373","21","Namiyango","2019-02-12 07:06:15","2019-02-12 07:06:15"
"374","21","Chigumula","2019-02-12 07:06:15","2019-02-12 07:06:15"
"375","21","Misesa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"376","21","Mzamba Nantipwiri","2019-02-12 07:06:15","2019-02-12 07:06:15"
"377","21","Makungwa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"378","21","Blantyre City Central","2019-02-12 07:06:15","2019-02-12 07:06:15"
"379","21","Chilomoni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"380","158","Chigwaja","2019-02-12 07:06:15","2019-02-12 07:06:15"
"381","21","Mbayani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"382","21","Michiru","2019-02-12 07:06:15","2019-02-12 07:06:15"
"383","21","South Lunzu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"384","22","Khudze","2019-02-12 07:06:15","2019-02-12 07:06:15"
"385","22","Mitseche","2019-02-12 07:06:15","2019-02-12 07:06:15"
"386","22","Thambani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"387","22","Mpandadzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"388","23","Lisungwi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"389","23","Ligowe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"390","23","Chilimbondo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"391","23","Chikonde","2019-02-12 07:06:15","2019-02-12 07:06:15"
"392","24","Makungwa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"393","24","Mikolongwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"394","24","Masenjere","2019-02-12 07:06:15","2019-02-12 07:06:15"
"395","24","Didi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"396","24","Khonjeni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"397","24","Nchima","2019-02-12 07:06:15","2019-02-12 07:06:15"
"398","24","Thekerani","2019-02-12 07:06:15","2019-02-12 07:06:15"
"399","24","Mapanga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"400","24","Magunda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"401","24","Muonekera","2019-02-12 07:06:15","2019-02-12 07:06:15"
"402","24","Namadzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"403","24","Namisonga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"404","24","Sambagaru","2019-02-12 07:06:15","2019-02-12 07:06:15"
"405","24","Lolo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"406","24","Mthundu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"407","24","Luchenza","2019-02-12 07:06:15","2019-02-12 07:06:15"
"408","24","Mapanga","2019-02-12 07:06:15","2019-02-12 07:06:15"
"409","24","Kapiri","2019-02-12 07:06:15","2019-02-12 07:06:15"
"410","24","Masambanjati","2019-02-12 07:06:15","2019-02-12 07:06:15"
"411","24","Namagazi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"412","24","Thava","2019-02-12 07:06:15","2019-02-12 07:06:15"
"413","24","Dzimbiri","2019-02-12 07:06:15","2019-02-12 07:06:15"
"414","27","Mpasa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"415","27","Likulezi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"416","27","Machemba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"417","27","Migowi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"418","27","Khongoloni","2019-02-12 07:06:15","2019-02-12 07:06:15"
"419","27","Thundu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"420","27","Chiringa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"421","27","Sukasanje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"422","27","Mauzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"423","27","Swang'oma","2019-02-12 07:06:15","2019-02-12 07:06:15"
"424","26","Mimosa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"425","26","Milonde","2019-02-12 07:06:15","2019-02-12 07:06:15"
"426","26","Chitakale","2019-02-12 07:06:15","2019-02-12 07:06:15"
"427","26","Likhubula","2019-02-12 07:06:15","2019-02-12 07:06:15"
"428","26","Chisitu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"429","26","Ntenjera","2019-02-12 07:06:15","2019-02-12 07:06:15"
"430","26","Muloza","2019-02-12 07:06:15","2019-02-12 07:06:15"
"431","26","Limbuli","2019-02-12 07:06:15","2019-02-12 07:06:15"
"432","26","Msikawanjala","2019-02-12 07:06:15","2019-02-12 07:06:15"
"433","26","Mkumbiza","2019-02-12 07:06:15","2019-02-12 07:06:15"
"434","26","Mulemba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"435","26","Chikuli","2019-02-12 07:06:15","2019-02-12 07:06:15"
"436","26","Chole","2019-02-12 07:06:15","2019-02-12 07:06:15"
"437","26","Chambe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"438","26","Nambilanje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"439","26","Namboya","2019-02-12 07:06:15","2019-02-12 07:06:15"
"440","26","Mulomba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"441","26","Mombezi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"442","27","Kawanda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"443","27","Nyakamba","2019-02-12 07:06:15","2019-02-12 07:06:15"
"444","27","Mikalango","2019-02-12 07:06:15","2019-02-12 07:06:15"
"445","27","Alumenda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"446","27","Lengwe","2019-02-12 07:06:15","2019-02-12 07:06:15"
"447","27","Bwabwali","2019-02-12 07:06:15","2019-02-12 07:06:15"
"448","27","Mwamphanzi","2019-02-12 07:06:15","2019-02-12 07:06:15"
"449","27","Ndalanda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"450","27","Makhwira North","2019-02-12 07:06:15","2019-02-12 07:06:15"
"451","27","Makhwira South","2019-02-12 07:06:15","2019-02-12 07:06:15"
"452","27","Chibisa","2019-02-12 07:06:15","2019-02-12 07:06:15"
"453","27","Chimwanjale","2019-02-12 07:06:15","2019-02-12 07:06:15"
"454","28","Nyachilenda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"455","28","Matundu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"456","28","Dinde","2019-02-12 07:06:15","2019-02-12 07:06:15"
"457","28","Chekelere","2019-02-12 07:06:15","2019-02-12 07:06:15"
"458","28","Chigumukire","2019-02-12 07:06:15","2019-02-12 07:06:15"
"459","28","Misamvu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"460","28","Lalanje","2019-02-12 07:06:15","2019-02-12 07:06:15"
"461","28","Mlonda","2019-02-12 07:06:15","2019-02-12 07:06:15"
"462","28","Kalulu","2019-02-12 07:06:15","2019-02-12 07:06:15"
"463","28","Ruo","2019-02-12 07:06:15","2019-02-12 07:06:15"
"470","13","Area 23","2019-04-17 16:07:27","2019-04-17 16:07:27"
"471","13","Area 25","2019-04-17 16:08:09","2019-04-17 16:08:09"
"472","13","Area 36","2019-04-18 13:02:56","2019-04-18 13:02:56"
"473","13","Nkula Falls","2019-04-18 13:12:46","2019-04-18 13:12:46"
"474","13","Chitipa Boma","2019-04-18 13:12:58","2019-04-18 13:12:58"
"475","13","Mpemba","2019-04-18 13:13:19","2019-04-18 13:13:19"
"476","21","Michiru","2019-04-18 13:14:06","2019-04-18 13:14:06"
"477","27","Ngabu","2019-04-19 11:27:19","2019-04-19 11:27:19"
"478","28","Ngabu","2019-04-19 11:28:16","2019-04-19 11:28:16"
"479","25","TA Mkhumba","2019-04-23 11:08:08","2019-04-23 11:08:08"
"480","25","TA Nazombe","2019-04-23 11:08:19","2019-04-23 11:08:19"
"481","25","TA Chiwalo","2019-04-23 11:08:28","2019-04-23 11:08:28"
"482","25","TA Nkhulambe","2019-04-23 11:08:36","2019-04-23 11:08:36"
"483","25","TA Jenala","2019-04-23 11:08:45","2019-04-23 11:08:45"
"484","25","TA Kaduya","2019-04-23 11:08:54","2019-04-23 11:08:54"
"485","25","Phalombe Boma","2019-04-23 11:09:04","2019-04-23 11:09:04"
"486","13","Likuni","2019-04-25 10:30:49","2019-04-25 10:30:49"
"487","14","Dedza Airfield","2019-04-30 15:08:29","2019-04-30 15:08:29"
"488","4","LIUZI","2019-06-25 10:32:47","2019-06-25 10:32:47"
"489","6","MOVETE","2019-06-25 11:21:21","2019-06-25 11:21:21"
"490","6","Kapopo","2019-06-25 14:20:39","2019-06-25 14:20:39"
